batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,261311.941498,58531.358076,17701.028117,17672.545649,357.781139,2002.299174,1869.219593,4,0,2450,2450,401,0,2049,0,270.104981,271.587233,0.836327,648979.658750,394156.586669,0.000000,0.000000,0.000000,0.000000
