batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260998.787885,45907.344865,17669.328801,17647.175802,339.654076,1858.986200,1726.123071,4,0,2450,2450,401,0,2049,0,738.892317,740.093626,0.836327,648449.350734,393389.865557,0.000000,0.000000,0.000000,0.000000
