batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,259569.662263,225472.319812,2787.225229,2396.228795,1043.832549,121.362729,86.359134,16,0,8106,8106,632,0,7474,0,1209.368771,1213.287814,0.922033,939126.261692,3209894.674965,0.000000,0.000000,0.000000,0.000000
