batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260984.117956,27799.438217,18781.750635,18779.873516,174.294715,1121.750924,988.208268,4,0,2450,2450,401,0,2049,0,505.689485,506.654018,0.836327,650114.194100,391698.104389,0.000000,0.000000,0.000000,0.000000
