batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260983.206081,86918.490851,15998.531278,15994.639060,374.013437,1965.753439,1833.255345,4,0,2450,2450,401,0,2049,0,257.368731,258.578166,0.836327,647555.016249,394277.657200,0.000000,0.000000,0.000000,0.000000
