batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260984.117956,47671.952056,19776.584508,19771.580221,322.220235,1851.181924,1717.511304,4,0,2450,2450,401,0,2049,0,773.896231,775.137962,0.836327,650427.704265,391397.246986,0.000000,0.000000,0.000000,0.000000
