batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260998.787885,20549.659074,16231.770931,16223.897321,185.630391,1128.415247,996.286227,4,0,2450,2450,401,0,2049,0,435.554668,436.751098,0.836327,646650.784966,395182.175920,0.000000,0.000000,0.000000,0.000000
