batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260813.407723,26222.698610,3722.668174,3708.630260,125.026784,336.539531,252.186380,16,0,8106,8106,1623,0,6483,0,2537.994210,2542.213591,0.799778,2113112.385242,2058708.478599,0.000000,0.000000,0.000000,0.000000
