batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260998.787885,41436.656748,18709.500181,18490.874333,191.998229,1119.439278,987.459709,4,0,2450,2450,401,0,2049,0,456.009545,457.387246,0.836327,646284.630851,395548.330034,0.000000,0.000000,0.000000,0.000000
