batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,260978.435015,44952.034902,17691.268259,17674.413966,351.067650,1890.170531,1758.474131,4,0,2450,2450,401,0,2049,0,229.283148,230.460666,0.836327,645590.865675,396222.723511,0.000000,0.000000,0.000000,0.000000
